case_id,activity,start_timestamp,complete_timestamp
832,Execute Order,2026-01-09 11:57:15.346645,2026-01-09 12:04:15.346645
832,Close Order,2026-01-09 12:04:15.346645,2026-01-09 12:05:15.346645
833,Receive Order,2025-12-19 14:36:15.346645,2025-12-19 14:39:15.346645
833,Validate Order,2025-12-19 14:39:15.346645,2025-12-19 14:41:15.346645
833,Approve Order,2025-12-19 14:41:15.346645,2025-12-19 14:43:15.346645
833,Execute Order,2025-12-19 14:43:15.346645,2025-12-19 14:50:15.346645
833,Close Order,2025-12-19 14:50:15.346645,2025-12-19 14:51:15.346645
834,Receive Order,2026-01-09 04:29:15.346645,2026-01-09 04:30:15.346645
834,Validate Order,2026-01-09 04:30:15.346645,2026-01-09 04:33:15.346645
834,Approve Order,2026-01-09 04:33:15.346645,2026-01-09 04:34:15.346645
834,Execute Order,2026-01-09 04:34:15.346645,2026-01-09 04:44:15.346645
834,Close Order,2026-01-09 04:44:15.346645,2026-01-09 04:45:15.346645
835,Receive Order,2026-01-04 22:07:15.346645,2026-01-04 22:09:15.346645
835,Validate Order,2026-01-04 22:09:15.346645,2026-01-04 22:14:15.346645
835,Approve Order,2026-01-04 22:14:15.346645,2026-01-04 22:15:15.346645
835,Execute Order,2026-01-04 22:15:15.346645,2026-01-04 22:21:15.346645
835,Close Order,2026-01-04 22:21:15.346645,2026-01-04 22:22:15.346645
836,Receive Order,2025-12-20 17:31:15.346645,2025-12-20 17:32:15.346645
836,Validate Order,2025-12-20 17:32:15.346645,2025-12-20 17:34:15.346645
836,Close Order,2025-12-20 17:34:15.346645,2025-12-20 17:35:15.346645
837,Receive Order,2025-12-15 13:24:15.346645,2025-12-15 13:27:15.346645
837,Validate Order,2025-12-15 13:27:15.346645,2025-12-15 13:30:15.346645
837,Approve Order,2025-12-15 13:30:15.346645,2025-12-15 13:34:15.346645
837,Execute Order,2025-12-15 13:34:15.346645,2025-12-15 13:42:15.346645
837,Execute Order,2025-12-15 13:42:15.346645,2025-12-15 13:52:15.346645
837,Close Order,2025-12-15 13:52:15.346645,2025-12-15 13:54:15.346645
838,Receive Order,2025-12-22 19:18:15.346645,2025-12-22 19:19:15.346645
838,Validate Order,2025-12-22 19:19:15.346645,2025-12-22 19:21:15.346645
838,Approve Order,2025-12-22 19:21:15.346645,2025-12-22 19:23:15.346645
838,Execute Order,2025-12-22 19:23:15.346645,2025-12-22 19:30:15.346645
838,Close Order,2025-12-22 19:30:15.346645,2025-12-22 19:32:15.346645
839,Receive Order,2025-12-13 06:47:15.346645,2025-12-13 06:49:15.346645
839,Validate Order,2025-12-13 06:49:15.346645,2025-12-13 06:53:15.346645
839,Approve Order,2025-12-13 06:53:15.346645,2025-12-13 06:54:15.346645
839,Execute Order,2025-12-13 06:54:15.346645,2025-12-13 07:02:15.346645
839,Close Order,2025-12-13 07:02:15.346645,2025-12-13 07:03:15.346645
840,Receive Order,2025-12-14 19:30:15.346645,2025-12-14 19:33:15.346645
840,Validate Order,2025-12-14 19:33:15.346645,2025-12-14 19:38:15.346645
840,Close Order,2025-12-14 19:38:15.346645,2025-12-14 19:39:15.346645
841,Receive Order,2025-12-29 05:37:15.346645,2025-12-29 05:39:15.346645
841,Validate Order,2025-12-29 05:39:15.346645,2025-12-29 05:42:15.346645
841,Approve Order,2025-12-29 05:42:15.346645,2025-12-29 05:46:15.346645
841,Execute Order,2025-12-29 05:46:15.346645,2025-12-29 05:53:15.346645
841,Close Order,2025-12-29 05:53:15.346645,2025-12-29 05:55:15.346645
842,Receive Order,2025-12-16 13:03:15.346645,2025-12-16 13:06:15.346645
842,Validate Order,2025-12-16 13:06:15.346645,2025-12-16 13:08:15.346645
842,Approve Order,2025-12-16 13:08:15.346645,2025-12-16 13:11:15.346645
842,Execute Order,2025-12-16 13:11:15.346645,2025-12-16 13:16:15.346645
842,Close Order,2025-12-16 13:16:15.346645,2025-12-16 13:18:15.346645
843,Receive Order,2026-01-08 04:05:15.346645,2026-01-08 04:07:15.346645
843,Validate Order,2026-01-08 04:07:15.346645,2026-01-08 04:10:15.346645
843,Approve Order,2026-01-08 04:10:15.346645,2026-01-08 04:11:15.346645
843,Execute Order,2026-01-08 04:11:15.346645,2026-01-08 04:21:15.346645
843,Close Order,2026-01-08 04:21:15.346645,2026-01-08 04:23:15.346645
844,Receive Order,2025-12-20 02:43:15.346645,2025-12-20 02:45:15.346645
844,Validate Order,2025-12-20 02:45:15.346645,2025-12-20 02:49:15.346645
844,Approve Order,2025-12-20 02:49:15.346645,2025-12-20 02:52:15.346645
844,Execute Order,2025-12-20 02:52:15.346645,2025-12-20 02:59:15.346645
844,Close Order,2025-12-20 02:59:15.346645,2025-12-20 03:01:15.346645
845,Receive Order,2026-01-04 09:48:15.346645,2026-01-04 09:49:15.346645
845,Validate Order,2026-01-04 09:49:15.346645,2026-01-04 09:52:15.346645
845,Approve Order,2026-01-04 09:52:15.346645,2026-01-04 09:54:15.346645
845,Execute Order,2026-01-04 09:54:15.346645,2026-01-04 09:59:15.346645
845,Close Order,2026-01-04 09:59:15.346645,2026-01-04 10:01:15.346645
846,Receive Order,2026-01-01 20:34:15.346645,2026-01-01 20:36:15.346645
846,Validate Order,2026-01-01 20:36:15.346645,2026-01-01 20:38:15.346645
846,Approve Order,2026-01-01 20:38:15.346645,2026-01-01 20:41:15.346645
846,Execute Order,2026-01-01 20:41:15.346645,2026-01-01 20:50:15.346645
846,Close Order,2026-01-01 20:50:15.346645,2026-01-01 20:52:15.346645
847,Receive Order,2025-12-29 04:48:15.346645,2025-12-29 04:51:15.346645
847,Validate Order,2025-12-29 04:51:15.346645,2025-12-29 04:53:15.346645
847,Close Order,2025-12-29 04:53:15.346645,2025-12-29 04:55:15.346645
848,Receive Order,2025-12-25 20:01:15.346645,2025-12-25 20:04:15.346645
848,Validate Order,2025-12-25 20:04:15.346645,2025-12-25 20:07:15.346645
848,Approve Order,2025-12-25 20:07:15.346645,2025-12-25 20:09:15.346645
848,Execute Order,2025-12-25 20:09:15.346645,2025-12-25 20:17:15.346645
848,Close Order,2025-12-25 20:17:15.346645,2025-12-25 20:18:15.346645
849,Receive Order,2025-12-24 03:32:15.346645,2025-12-24 03:35:15.346645
849,Validate Order,2025-12-24 03:35:15.346645,2025-12-24 03:40:15.346645
849,Approve Order,2025-12-24 03:40:15.346645,2025-12-24 03:44:15.346645
849,Execute Order,2025-12-24 03:44:15.346645,2025-12-24 03:50:15.346645
849,Close Order,2025-12-24 03:50:15.346645,2025-12-24 03:51:15.346645
850,Receive Order,2026-01-06 18:56:15.346645,2026-01-06 18:57:15.346645
850,Validate Order,2026-01-06 18:57:15.346645,2026-01-06 19:01:15.346645
850,Close Order,2026-01-06 19:01:15.346645,2026-01-06 19:03:15.346645
851,Receive Order,2025-12-17 03:18:15.346645,2025-12-17 03:20:15.346645
851,Validate Order,2025-12-17 03:20:15.346645,2025-12-17 03:22:15.346645
851,Approve Order,2025-12-17 03:22:15.346645,2025-12-17 03:23:15.346645
851,Execute Order,2025-12-17 03:23:15.346645,2025-12-17 03:32:15.346645
851,Close Order,2025-12-17 03:32:15.346645,2025-12-17 03:34:15.346645
852,Receive Order,2025-12-28 22:35:15.346645,2025-12-28 22:38:15.346645
852,Validate Order,2025-12-28 22:38:15.346645,2025-12-28 22:42:15.346645
852,Close Order,2025-12-28 22:42:15.346645,2025-12-28 22:44:15.346645
853,Receive Order,2026-01-05 08:40:15.346645,2026-01-05 08:43:15.346645
853,Validate Order,2026-01-05 08:43:15.346645,2026-01-05 08:47:15.346645
853,Approve Order,2026-01-05 08:47:15.346645,2026-01-05 08:49:15.346645
853,Execute Order,2026-01-05 08:49:15.346645,2026-01-05 08:55:15.346645
853,Close Order,2026-01-05 08:55:15.346645,2026-01-05 08:56:15.346645
854,Receive Order,2025-12-28 20:32:15.346645,2025-12-28 20:34:15.346645
854,Validate Order,2025-12-28 20:34:15.346645,2025-12-28 20:36:15.346645
854,Approve Order,2025-12-28 20:36:15.346645,2025-12-28 20:40:15.346645
854,Execute Order,2025-12-28 20:40:15.346645,2025-12-28 20:46:15.346645
854,Close Order,2025-12-28 20:46:15.346645,2025-12-28 20:47:15.346645
855,Receive Order,2025-12-26 13:23:15.346645,2025-12-26 13:24:15.346645
855,Validate Order,2025-12-26 13:24:15.346645,2025-12-26 13:27:15.346645
855,Approve Order,2025-12-26 13:27:15.346645,2025-12-26 13:30:15.346645
855,Execute Order,2025-12-26 13:30:15.346645,2025-12-26 13:36:15.346645
855,Close Order,2025-12-26 13:36:15.346645,2025-12-26 13:37:15.346645
856,Receive Order,2026-01-01 11:34:15.346645,2026-01-01 11:36:15.346645
856,Validate Order,2026-01-01 11:36:15.346645,2026-01-01 11:39:15.346645
856,Approve Order,2026-01-01 11:39:15.346645,2026-01-01 11:42:15.346645
856,Execute Order,2026-01-01 11:42:15.346645,2026-01-01 11:51:15.346645
856,Execute Order,2026-01-01 11:51:15.346645,2026-01-01 12:01:15.346645
856,Close Order,2026-01-01 12:01:15.346645,2026-01-01 12:02:15.346645
857,Receive Order,2026-01-10 05:27:15.346645,2026-01-10 05:29:15.346645
857,Validate Order,2026-01-10 05:29:15.346645,2026-01-10 05:34:15.346645
857,Approve Order,2026-01-10 05:34:15.346645,2026-01-10 05:36:15.346645
857,Execute Order,2026-01-10 05:36:15.346645,2026-01-10 05:44:15.346645
857,Execute Order,2026-01-10 05:44:15.346645,2026-01-10 05:54:15.346645
857,Close Order,2026-01-10 05:54:15.346645,2026-01-10 05:56:15.346645
858,Receive Order,2025-12-13 04:51:15.346645,2025-12-13 04:54:15.346645
858,Validate Order,2025-12-13 04:54:15.346645,2025-12-13 04:58:15.346645
858,Close Order,2025-12-13 04:58:15.346645,2025-12-13 04:59:15.346645
859,Receive Order,2025-12-17 07:30:15.346645,2025-12-17 07:31:15.346645
859,Validate Order,2025-12-17 07:31:15.346645,2025-12-17 07:34:15.346645
859,Approve Order,2025-12-17 07:34:15.346645,2025-12-17 07:35:15.346645
859,Execute Order,2025-12-17 07:35:15.346645,2025-12-17 07:45:15.346645
859,Execute Order,2025-12-17 07:45:15.346645,2025-12-17 07:55:15.346645
859,Close Order,2025-12-17 07:55:15.346645,2025-12-17 07:57:15.346645
860,Receive Order,2025-12-22 03:15:15.346645,2025-12-22 03:17:15.346645
860,Validate Order,2025-12-22 03:17:15.346645,2025-12-22 03:20:15.346645
860,Close Order,2025-12-22 03:20:15.346645,2025-12-22 03:22:15.346645
861,Receive Order,2026-01-11 07:30:15.346645,2026-01-11 07:32:15.346645
861,Validate Order,2026-01-11 07:32:15.346645,2026-01-11 07:34:15.346645
861,Approve Order,2026-01-11 07:34:15.346645,2026-01-11 07:35:15.346645
861,Execute Order,2026-01-11 07:35:15.346645,2026-01-11 07:40:15.346645
861,Close Order,2026-01-11 07:40:15.346645,2026-01-11 07:41:15.346645
862,Receive Order,2025-12-19 04:44:15.346645,2025-12-19 04:47:15.346645
862,Validate Order,2025-12-19 04:47:15.346645,2025-12-19 04:52:15.346645
862,Approve Order,2025-12-19 04:52:15.346645,2025-12-19 04:55:15.346645
862,Execute Order,2025-12-19 04:55:15.346645,2025-12-19 05:00:15.346645
862,Close Order,2025-12-19 05:00:15.346645,2025-12-19 05:02:15.346645
863,Receive Order,2025-12-13 11:09:15.346645,2025-12-13 11:11:15.346645
863,Validate Order,2025-12-13 11:11:15.346645,2025-12-13 11:14:15.346645
863,Close Order,2025-12-13 11:14:15.346645,2025-12-13 11:16:15.346645
864,Receive Order,2025-12-21 09:20:15.346645,2025-12-21 09:23:15.346645
864,Validate Order,2025-12-21 09:23:15.346645,2025-12-21 09:27:15.346645
864,Close Order,2025-12-21 09:27:15.346645,2025-12-21 09:28:15.346645
865,Receive Order,2026-01-09 18:43:15.346645,2026-01-09 18:45:15.346645
865,Validate Order,2026-01-09 18:45:15.346645,2026-01-09 18:50:15.346645
865,Approve Order,2026-01-09 18:50:15.346645,2026-01-09 18:54:15.346645
865,Execute Order,2026-01-09 18:54:15.346645,2026-01-09 19:01:15.346645
865,Close Order,2026-01-09 19:01:15.346645,2026-01-09 19:03:15.346645
866,Receive Order,2025-12-28 09:03:15.346645,2025-12-28 09:06:15.346645
866,Validate Order,2025-12-28 09:06:15.346645,2025-12-28 09:10:15.346645
866,Approve Order,2025-12-28 09:10:15.346645,2025-12-28 09:12:15.346645
866,Execute Order,2025-12-28 09:12:15.346645,2025-12-28 09:17:15.346645
866,Close Order,2025-12-28 09:17:15.346645,2025-12-28 09:18:15.346645
867,Receive Order,2025-12-27 00:35:15.346645,2025-12-27 00:37:15.346645
867,Validate Order,2025-12-27 00:37:15.346645,2025-12-27 00:40:15.346645
867,Approve Order,2025-12-27 00:40:15.346645,2025-12-27 00:43:15.346645
867,Execute Order,2025-12-27 00:43:15.346645,2025-12-27 00:48:15.346645
867,Close Order,2025-12-27 00:48:15.346645,2025-12-27 00:49:15.346645
868,Receive Order,2025-12-31 17:16:15.346645,2025-12-31 17:18:15.346645
868,Validate Order,2025-12-31 17:18:15.346645,2025-12-31 17:21:15.346645
868,Approve Order,2025-12-31 17:21:15.346645,2025-12-31 17:23:15.346645
868,Execute Order,2025-12-31 17:23:15.346645,2025-12-31 17:29:15.346645
868,Execute Order,2025-12-31 17:29:15.346645,2025-12-31 17:35:15.346645
868,Close Order,2025-12-31 17:35:15.346645,2025-12-31 17:36:15.346645
869,Receive Order,2025-12-31 13:31:15.346645,2025-12-31 13:34:15.346645
869,Validate Order,2025-12-31 13:34:15.346645,2025-12-31 13:38:15.346645
869,Approve Order,2025-12-31 13:38:15.346645,2025-12-31 13:39:15.346645
869,Execute Order,2025-12-31 13:39:15.346645,2025-12-31 13:47:15.346645
869,Close Order,2025-12-31 13:47:15.346645,2025-12-31 13:48:15.346645
870,Receive Order,2025-12-13 05:40:15.346645,2025-12-13 05:43:15.346645
870,Validate Order,2025-12-13 05:43:15.346645,2025-12-13 05:48:15.346645
870,Approve Order,2025-12-13 05:48:15.346645,2025-12-13 05:50:15.346645
870,Execute Order,2025-12-13 05:50:15.346645,2025-12-13 05:57:15.346645
870,Close Order,2025-12-13 05:57:15.346645,2025-12-13 05:58:15.346645
871,Receive Order,2026-01-11 03:08:15.346645,2026-01-11 03:10:15.346645
871,Validate Order,2026-01-11 03:10:15.346645,2026-01-11 03:15:15.346645
871,Approve Order,2026-01-11 03:15:15.346645,2026-01-11 03:17:15.346645
871,Execute Order,2026-01-11 03:17:15.346645,2026-01-11 03:22:15.346645
871,Execute Order,2026-01-11 03:22:15.346645,2026-01-11 03:27:15.346645
871,Close Order,2026-01-11 03:27:15.346645,2026-01-11 03:29:15.346645
872,Receive Order,2026-01-03 15:02:15.346645,2026-01-03 15:05:15.346645
872,Validate Order,2026-01-03 15:05:15.346645,2026-01-03 15:10:15.346645
872,Approve Order,2026-01-03 15:10:15.346645,2026-01-03 15:13:15.346645
872,Execute Order,2026-01-03 15:13:15.346645,2026-01-03 15:22:15.346645
872,Close Order,2026-01-03 15:22:15.346645,2026-01-03 15:23:15.346645
873,Receive Order,2025-12-22 13:12:15.346645,2025-12-22 13:15:15.346645
873,Validate Order,2025-12-22 13:15:15.346645,2025-12-22 13:18:15.346645
873,Approve Order,2025-12-22 13:18:15.346645,2025-12-22 13:19:15.346645
873,Execute Order,2025-12-22 13:19:15.346645,2025-12-22 13:28:15.346645
873,Close Order,2025-12-22 13:28:15.346645,2025-12-22 13:29:15.346645
874,Receive Order,2026-01-07 06:21:15.346645,2026-01-07 06:23:15.346645
874,Validate Order,2026-01-07 06:23:15.346645,2026-01-07 06:27:15.346645
874,Approve Order,2026-01-07 06:27:15.346645,2026-01-07 06:31:15.346645
874,Execute Order,2026-01-07 06:31:15.346645,2026-01-07 06:41:15.346645
874,Execute Order,2026-01-07 06:41:15.346645,2026-01-07 06:50:15.346645
874,Close Order,2026-01-07 06:50:15.346645,2026-01-07 06:52:15.346645
875,Receive Order,2026-01-06 20:43:15.346645,2026-01-06 20:45:15.346645
875,Validate Order,2026-01-06 20:45:15.346645,2026-01-06 20:49:15.346645
875,Close Order,2026-01-06 20:49:15.346645,2026-01-06 20:50:15.346645
876,Receive Order,2026-01-10 19:52:15.346645,2026-01-10 19:55:15.346645
876,Validate Order,2026-01-10 19:55:15.346645,2026-01-10 20:00:15.346645
876,Close Order,2026-01-10 20:00:15.346645,2026-01-10 20:02:15.346645
877,Receive Order,2026-01-02 05:24:15.346645,2026-01-02 05:26:15.346645
877,Validate Order,2026-01-02 05:26:15.346645,2026-01-02 05:29:15.346645
877,Approve Order,2026-01-02 05:29:15.346645,2026-01-02 05:33:15.346645
877,Execute Order,2026-01-02 05:33:15.346645,2026-01-02 05:39:15.346645
877,Close Order,2026-01-02 05:39:15.346645,2026-01-02 05:41:15.346645
878,Receive Order,2026-01-03 04:46:15.346645,2026-01-03 04:47:15.346645
878,Validate Order,2026-01-03 04:47:15.346645,2026-01-03 04:49:15.346645
878,Approve Order,2026-01-03 04:49:15.346645,2026-01-03 04:53:15.346645
878,Execute Order,2026-01-03 04:53:15.346645,2026-01-03 05:01:15.346645
878,Close Order,2026-01-03 05:01:15.346645,2026-01-03 05:03:15.346645
879,Receive Order,2025-12-15 22:54:15.346645,2025-12-15 22:56:15.346645
879,Validate Order,2025-12-15 22:56:15.346645,2025-12-15 23:00:15.346645
879,Approve Order,2025-12-15 23:00:15.346645,2025-12-15 23:04:15.346645
879,Execute Order,2025-12-15 23:04:15.346645,2025-12-15 23:13:15.346645
879,Close Order,2025-12-15 23:13:15.346645,2025-12-15 23:14:15.346645
880,Receive Order,2026-01-04 04:51:15.346645,2026-01-04 04:54:15.346645
880,Validate Order,2026-01-04 04:54:15.346645,2026-01-04 04:58:15.346645
880,Close Order,2026-01-04 04:58:15.346645,2026-01-04 05:00:15.346645
881,Receive Order,2025-12-28 11:51:15.346645,2025-12-28 11:52:15.346645
881,Validate Order,2025-12-28 11:52:15.346645,2025-12-28 11:54:15.346645
881,Approve Order,2025-12-28 11:54:15.346645,2025-12-28 11:55:15.346645
881,Execute Order,2025-12-28 11:55:15.346645,2025-12-28 12:04:15.346645
881,Close Order,2025-12-28 12:04:15.346645,2025-12-28 12:05:15.346645
882,Receive Order,2026-01-03 04:09:15.346645,2026-01-03 04:12:15.346645
882,Validate Order,2026-01-03 04:12:15.346645,2026-01-03 04:16:15.346645
882,Approve Order,2026-01-03 04:16:15.346645,2026-01-03 04:20:15.346645
882,Execute Order,2026-01-03 04:20:15.346645,2026-01-03 04:28:15.346645
882,Close Order,2026-01-03 04:28:15.346645,2026-01-03 04:29:15.346645
883,Receive Order,2025-12-15 00:10:15.346645,2025-12-15 00:12:15.346645
883,Validate Order,2025-12-15 00:12:15.346645,2025-12-15 00:17:15.346645
883,Approve Order,2025-12-15 00:17:15.346645,2025-12-15 00:21:15.346645
883,Execute Order,2025-12-15 00:21:15.346645,2025-12-15 00:31:15.346645
883,Close Order,2025-12-15 00:31:15.346645,2025-12-15 00:33:15.346645
884,Receive Order,2026-01-08 19:31:15.346645,2026-01-08 19:32:15.346645
884,Validate Order,2026-01-08 19:32:15.346645,2026-01-08 19:35:15.346645
884,Approve Order,2026-01-08 19:35:15.346645,2026-01-08 19:39:15.346645
884,Execute Order,2026-01-08 19:39:15.346645,2026-01-08 19:48:15.346645
884,Close Order,2026-01-08 19:48:15.346645,2026-01-08 19:50:15.346645
885,Receive Order,2026-01-07 04:52:15.346645,2026-01-07 04:53:15.346645
885,Validate Order,2026-01-07 04:53:15.346645,2026-01-07 04:57:15.346645
885,Approve Order,2026-01-07 04:57:15.346645,2026-01-07 04:59:15.346645
885,Execute Order,2026-01-07 04:59:15.346645,2026-01-07 05:09:15.346645
885,Close Order,2026-01-07 05:09:15.346645,2026-01-07 05:11:15.346645
886,Receive Order,2025-12-17 12:20:15.346645,2025-12-17 12:21:15.346645
886,Validate Order,2025-12-17 12:21:15.346645,2025-12-17 12:26:15.346645
886,Approve Order,2025-12-17 12:26:15.346645,2025-12-17 12:28:15.346645
886,Execute Order,2025-12-17 12:28:15.346645,2025-12-17 12:36:15.346645
886,Close Order,2025-12-17 12:36:15.346645,2025-12-17 12:37:15.346645
887,Receive Order,2025-12-20 17:14:15.346645,2025-12-20 17:15:15.346645
887,Validate Order,2025-12-20 17:15:15.346645,2025-12-20 17:18:15.346645
887,Approve Order,2025-12-20 17:18:15.346645,2025-12-20 17:22:15.346645
887,Execute Order,2025-12-20 17:22:15.346645,2025-12-20 17:28:15.346645
887,Close Order,2025-12-20 17:28:15.346645,2025-12-20 17:30:15.346645
888,Receive Order,2025-12-16 02:42:15.346645,2025-12-16 02:43:15.346645
888,Validate Order,2025-12-16 02:43:15.346645,2025-12-16 02:48:15.346645
888,Approve Order,2025-12-16 02:48:15.346645,2025-12-16 02:52:15.346645
888,Execute Order,2025-12-16 02:52:15.346645,2025-12-16 03:02:15.346645
888,Execute Order,2025-12-16 03:02:15.346645,2025-12-16 03:07:15.346645
888,Close Order,2025-12-16 03:07:15.346645,2025-12-16 03:09:15.346645
889,Receive Order,2026-01-03 04:29:15.346645,2026-01-03 04:31:15.346645
889,Validate Order,2026-01-03 04:31:15.346645,2026-01-03 04:35:15.346645
889,Approve Order,2026-01-03 04:35:15.346645,2026-01-03 04:38:15.346645
889,Execute Order,2026-01-03 04:38:15.346645,2026-01-03 04:48:15.346645
889,Close Order,2026-01-03 04:48:15.346645,2026-01-03 04:50:15.346645
890,Receive Order,2026-01-07 20:06:15.346645,2026-01-07 20:07:15.346645
890,Validate Order,2026-01-07 20:07:15.346645,2026-01-07 20:09:15.346645
890,Approve Order,2026-01-07 20:09:15.346645,2026-01-07 20:11:15.346645
890,Execute Order,2026-01-07 20:11:15.346645,2026-01-07 20:19:15.346645
890,Close Order,2026-01-07 20:19:15.346645,2026-01-07 20:21:15.346645
891,Receive Order,2025-12-16 11:00:15.346645,2025-12-16 11:03:15.346645
891,Validate Order,2025-12-16 11:03:15.346645,2025-12-16 11:07:15.346645
891,Close Order,2025-12-16 11:07:15.346645,2025-12-16 11:09:15.346645
892,Receive Order,2026-01-04 13:54:15.346645,2026-01-04 13:56:15.346645
892,Validate Order,2026-01-04 13:56:15.346645,2026-01-04 13:58:15.346645
892,Approve Order,2026-01-04 13:58:15.346645,2026-01-04 14:02:15.346645
892,Execute Order,2026-01-04 14:02:15.346645,2026-01-04 14:12:15.346645
892,Close Order,2026-01-04 14:12:15.346645,2026-01-04 14:13:15.346645
893,Receive Order,2025-12-15 07:43:15.346645,2025-12-15 07:45:15.346645
893,Validate Order,2025-12-15 07:45:15.346645,2025-12-15 07:47:15.346645
893,Approve Order,2025-12-15 07:47:15.346645,2025-12-15 07:48:15.346645
893,Execute Order,2025-12-15 07:48:15.346645,2025-12-15 07:55:15.346645
893,Close Order,2025-12-15 07:55:15.346645,2025-12-15 07:57:15.346645
894,Receive Order,2026-01-10 02:00:15.346645,2026-01-10 02:02:15.346645
894,Validate Order,2026-01-10 02:02:15.346645,2026-01-10 02:05:15.346645
894,Approve Order,2026-01-10 02:05:15.346645,2026-01-10 02:07:15.346645
894,Execute Order,2026-01-10 02:07:15.346645,2026-01-10 02:17:15.346645
894,Close Order,2026-01-10 02:17:15.346645,2026-01-10 02:19:15.346645
895,Receive Order,2025-12-18 18:37:15.346645,2025-12-18 18:40:15.346645
895,Validate Order,2025-12-18 18:40:15.346645,2025-12-18 18:42:15.346645
895,Approve Order,2025-12-18 18:42:15.346645,2025-12-18 18:45:15.346645
895,Execute Order,2025-12-18 18:45:15.346645,2025-12-18 18:52:15.346645
895,Close Order,2025-12-18 18:52:15.346645,2025-12-18 18:53:15.346645
896,Receive Order,2025-12-20 03:53:15.346645,2025-12-20 03:54:15.346645
896,Validate Order,2025-12-20 03:54:15.346645,2025-12-20 03:59:15.346645
896,Close Order,2025-12-20 03:59:15.346645,2025-12-20 04:01:15.346645
897,Receive Order,2025-12-20 21:06:15.346645,2025-12-20 21:09:15.346645
897,Validate Order,2025-12-20 21:09:15.346645,2025-12-20 21:12:15.346645
897,Close Order,2025-12-20 21:12:15.346645,2025-12-20 21:14:15.346645
898,Receive Order,2026-01-11 08:07:15.346645,2026-01-11 08:08:15.346645
898,Validate Order,2026-01-11 08:08:15.346645,2026-01-11 08:11:15.346645
898,Approve Order,2026-01-11 08:11:15.346645,2026-01-11 08:12:15.346645
898,Execute Order,2026-01-11 08:12:15.346645,2026-01-11 08:18:15.346645
898,Close Order,2026-01-11 08:18:15.346645,2026-01-11 08:20:15.346645
899,Receive Order,2026-01-07 18:01:15.346645,2026-01-07 18:04:15.346645
899,Validate Order,2026-01-07 18:04:15.346645,2026-01-07 18:07:15.346645
899,Approve Order,2026-01-07 18:07:15.346645,2026-01-07 18:09:15.346645
899,Execute Order,2026-01-07 18:09:15.346645,2026-01-07 18:18:15.346645
899,Close Order,2026-01-07 18:18:15.346645,2026-01-07 18:20:15.346645
900,Receive Order,2025-12-18 01:10:15.346645,2025-12-18 01:13:15.346645
900,Validate Order,2025-12-18 01:13:15.346645,2025-12-18 01:18:15.346645
900,Approve Order,2025-12-18 01:18:15.346645,2025-12-18 01:19:15.346645
900,Execute Order,2025-12-18 01:19:15.346645,2025-12-18 01:24:15.346645
900,Close Order,2025-12-18 01:24:15.346645,2025-12-18 01:26:15.346645
901,Receive Order,2026-01-04 11:15:15.346645,2026-01-04 11:16:15.346645
901,Validate Order,2026-01-04 11:16:15.346645,2026-01-04 11:19:15.346645
901,Approve Order,2026-01-04 11:19:15.346645,2026-01-04 11:21:15.346645
901,Execute Order,2026-01-04 11:21:15.346645,2026-01-04 11:28:15.346645
901,Close Order,2026-01-04 11:28:15.346645,2026-01-04 11:29:15.346645
902,Receive Order,2025-12-17 18:44:15.346645,2025-12-17 18:45:15.346645
902,Validate Order,2025-12-17 18:45:15.346645,2025-12-17 18:48:15.346645
902,Approve Order,2025-12-17 18:48:15.346645,2025-12-17 18:49:15.346645
902,Execute Order,2025-12-17 18:49:15.346645,2025-12-17 18:54:15.346645
902,Close Order,2025-12-17 18:54:15.346645,2025-12-17 18:55:15.346645
903,Receive Order,2025-12-17 01:48:15.346645,2025-12-17 01:49:15.346645
903,Validate Order,2025-12-17 01:49:15.346645,2025-12-17 01:53:15.346645
903,Approve Order,2025-12-17 01:53:15.346645,2025-12-17 01:57:15.346645
903,Execute Order,2025-12-17 01:57:15.346645,2025-12-17 02:07:15.346645
903,Close Order,2025-12-17 02:07:15.346645,2025-12-17 02:08:15.346645
904,Receive Order,2026-01-03 02:39:15.346645,2026-01-03 02:42:15.346645
904,Validate Order,2026-01-03 02:42:15.346645,2026-01-03 02:45:15.346645
904,Approve Order,2026-01-03 02:45:15.346645,2026-01-03 02:49:15.346645
904,Execute Order,2026-01-03 02:49:15.346645,2026-01-03 02:56:15.346645
904,Close Order,2026-01-03 02:56:15.346645,2026-01-03 02:57:15.346645
905,Receive Order,2025-12-31 22:22:15.346645,2025-12-31 22:23:15.346645
905,Validate Order,2025-12-31 22:23:15.346645,2025-12-31 22:27:15.346645
905,Approve Order,2025-12-31 22:27:15.346645,2025-12-31 22:28:15.346645
905,Execute Order,2025-12-31 22:28:15.346645,2025-12-31 22:33:15.346645
905,Close Order,2025-12-31 22:33:15.346645,2025-12-31 22:34:15.346645
906,Receive Order,2026-01-06 09:42:15.346645,2026-01-06 09:43:15.346645
906,Validate Order,2026-01-06 09:43:15.346645,2026-01-06 09:48:15.346645
906,Close Order,2026-01-06 09:48:15.346645,2026-01-06 09:50:15.346645
907,Receive Order,2025-12-23 09:19:15.346645,2025-12-23 09:20:15.346645
907,Validate Order,2025-12-23 09:20:15.346645,2025-12-23 09:22:15.346645
907,Approve Order,2025-12-23 09:22:15.346645,2025-12-23 09:25:15.346645
